ED1;ED2;ED3;ED4;ED5;ED6;ED7;ED8;ED9;ED10;ED11;ED12;ED13;ED14;ED15;ED16;ED17;ED18;ED19;ED20;ED21;ED22;ED23;UCH;BL;BRAB;NR;EDNK;SPOS;ADM;KATG;RAZN;SOST;GAZ;OSNOBG;VBEZ;BPROST
736;1;  102Â;2020;3;347;1;481;1;0;20130119;744;543;158,948;4,352;3,72;6;5,267;5,127;2,7;2;1,17;;0;0;744;1;182,28;62;55;1;1;1;2829;1;;0
736;1;  102Â;2020;4;347;1;481;1;0;20130119;720;543;153,821;4,212;3,6;6;5,267;5,127;2,7;2;1,17;;0;0;720;1;176,4;62;55;1;1;1;2738;1;;0
736;1;  102Â;2020;5;347;1;481;1;0;20130119;744;543;158,948;4,352;3,72;6;5,267;5,127;2,7;2;1,17;;0;0;744;1;182,28;62;55;1;1;1;2829;1;;0
736;1;  102Â;2020;6;347;1;481;1;0;20130119;720;543;153,821;4,212;3,6;6;5,267;5,127;2,7;2;1,17;;0;0;720;1;176,4;62;55;1;1;1;2738;1;;0
736;1;  102Â;2020;7;347;1;481;1;0;20130119;744;543;158,948;4,352;3,72;6;5,267;5,127;2,7;2;1,17;;0;0;744;1;182,28;62;55;1;1;1;2829;1;;0
736;1;  102Â;2020;8;347;1;481;1;0;20130119;744;543;158,948;4,352;3,72;6;5,267;5,127;2,7;2;1,17;;0;0;744;1;182,28;62;55;1;1;1;2829;1;;0
736;1;  102Â;2020;9;347;1;481;1;0;20130119;720;543;153,821;4,212;3,6;6;5,267;5,127;2,7;2;1,17;;0;0;720;1;176,4;62;55;1;1;1;2738;1;;0
736;1;  102Â;2020;10;347;1;481;1;0;20130119;744;543;158,948;4,352;3,72;6;5,267;5,127;2,7;2;1,17;;0;0;744;1;182,28;62;55;1;1;1;2829;1;;0
736;1;  102Â;2020;11;347;1;481;1;0;20130119;720;543;153,821;4,212;3,6;6;5,267;5,127;2,7;2;1,17;;0;0;720;1;176,4;62;55;1;1;1;2738;1;;0
736;1;  102Â;2020;12;347;1;481;1;0;20130119;744;543;158,948;4,352;3,72;6;5,267;5,127;2,7;2;1,17;;0;0;744;1;182,28;62;55;1;1;1;2829;1;;0
736;1;  102Â;2021;1;347;1;481;1;0;20130119;744;543;158,948;4,352;3,72;6;5,267;5,127;2,7;2;1,17;;0;0;744;1;182,28;62;55;1;1;1;2829;1;;0
736;1;  102Â;2021;2;347;1;481;1;0;20130119;672;543;143,566;3,931;3,36;6;5,267;5,127;2,7;2;1,17;;0;0;672;1;164,64;62;55;1;1;1;2555;1;;0
736;1;  102Â;2021;3;347;1;481;1;0;20130119;744;543;158,948;4,352;3,72;6;5,267;5,127;2,7;2;1,17;;0;0;744;1;182,28;62;55;1;1;1;2829;1;;0
736;1;  102Â;2021;4;347;1;481;1;0;20130119;720;543;153,821;4,212;3,6;6;5,267;5,127;2,7;2;1,17;;0;0;720;1;176,4;62;55;1;1;1;2738;1;;0
736;1;  102Â;2021;5;347;1;481;1;0;20130119;744;543;158,948;4,352;3,72;6;5,267;5,127;2,7;2;1,17;;0;0;744;1;182,28;62;55;1;1;1;2829;1;;0
736;1;  102Â;2021;6;347;1;481;1;270;20130119;120;543;12,818;0,351;0,3;3;2,634;2,564;2,7;2;1,17;;0;0;120;1;14,7;62;55;1;1;1;228;1;;600
736;1;  102Â;2021;7;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;744
736;1;  102Â;2021;8;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;744
736;1;  102Â;2021;9;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;720
736;1;  102Â;2021;10;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;744
736;1;  102Â;2021;11;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;720
736;1;  102Â;2021;12;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;14;1;0;1;;744
736;1;  102Â;2022;1;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;13;4;0;1;;744
736;1;  102Â;2022;2;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;13;4;0;1;;672
736;1;  102Â;2022;3;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;13;4;0;1;;744
736;1;  102Â;2022;4;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;13;4;0;1;;720
736;1;  102Â;2022;5;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;13;4;0;1;;744
736;1;  102Â;2022;6;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;13;4;0;1;;720
736;1;  102Â;2022;7;347;1;481;2;271;20130119;0;543;0;0;0;0;0;0;0;2;1,17;;0;0;0;1;0;62;55;1;13;4;0;1;;744
736;1;  104;2005;5;346;0;481;2;126;20050501;648;999;181;71;61;0;0;0;28,2;23;0;;0;0;648;1;204;20;55;0;0;0;0;1;;96
736;1;  104;2005;6;346;0;481;2;0;20050501;720;999;290;85;73;0;0;0;22,7;18,3;0;;0;0;720;1;326;20;55;0;0;0;0;1;;0
736;1;  104;2005;7;346;0;481;2;0;20050501;744;999;300;16;14;0;0;0;5,1;3,9;0;;0;0;744;1;337;20;55;0;0;0;0;1;;0
736;1;  104;2005;8;346;0;481;2;0;20050501;744;999;268;19;16;0;0;0;6,5;5;0;;0;0;744;1;301;20;55;0;0;0;0;1;;0
736;1;  104;2005;9;346;0;481;2;0;20050501;720;999;383;21;18;0;0;0;5,2;4;0;;0;0;720;1;430;20;55;0;0;0;0;1;;0
736;1;  104;2005;10;346;0;481;2;66;20050501;672;999;345;23;20;0;0;0;6,3;4,9;0;;0;0;672;1;388;20;55;0;0;0;0;1;;72
736;1;  104;2005;11;346;0;481;2;0;20050501;720;999;338;20;17;0;0;0;5,6;4,3;0;;0;0;720;1;380;20;55;0;0;0;0;1;;0
736;1;  104;2005;12;346;0;481;2;66;20050501;696;999;330;8;7;0;0;0;2,4;1,8;0;;0;0;696;1;371;20;55;0;0;23;0;1;;48
736;1;  104;2006;1;346;0;481;2;100;20050501;408;999;190;2;2;0;0;0;1,2;0,9;0;;0;0;408;1;214;20;55;0;0;23;0;1;;336
736;1;  104;2006;2;346;0;481;2;231;20050501;507;999;228;9;8;0;0;0;3,9;3;0;;0;0;507;1;256;20;55;0;0;23;0;1;;165
736;1;  104;2006;3;346;0;481;2;0;20050501;744;999;375;22;19;0;0;0;5,5;4,2;0;;0;0;744;1;426;20;55;0;0;23;0;1;;0
736;1;  104;2006;4;346;0;481;2;231;20050501;378;999;161;7;6;0;0;0;3,9;3;0;;0;0;378;1;183;20;55;0;0;23;0;1;;342
736;1;  104;2006;5;346;0;481;2;259;20050501;120;999;67;6;5;0;0;0;7,8;6;0;;0;0;120;1;76;20;55;0;1;23;0;1;;624
736;1;  104;2006;8;346;0;481;2;259;20050501;743;999;0;0;0;0;0;0;7,8;6;0;;0;0;743;1;0;20;55;0;14;23;0;1;;1
736;1;  104;2006;8;346;0;481;2;0;20050501;0;999;483;12;10;0;0;0;2,4;1,8;0;;0;0;0;2;549;20;55;0;7;23;0;1;;0
736;1;  104;2006;9;346;0;481;2;124;20050501;160;999;102;5;5;0;0;0;4,7;4,1;0;;0;0;160;1;116;20;55;0;7;23;0;1;;184
736;1;  104;2006;9;346;0;481;2;0;20050501;148;650;65;8;7;0;0;0;11;8,6;0;;0;0;148;2;74;63;55;0;3;23;0;1;;0
736;1;  104;2006;9;346;0;481;2;0;20050501;228;650;120;13;10;0;0;0;9,8;6,8;0;;0;0;228;3;136;63;55;0;8;23;0;1;;0
736;1;  104;2006;10;346;0;481;2;0;20050501;396;650;225;7;7;0;0;0;3;2,7;0;;0;0;396;1;255;63;55;0;3;23;0;1;;0
736;1;  104;2006;10;346;0;481;2;0;20050501;348;650;220;8;8;0;0;0;3,5;3,1;0;;0;0;348;2;250;63;55;0;8;23;0;1;;0
736;1;  104;2006;11;346;0;481;2;4;20050501;648;650;378;52;44;0;0;0;12,1;9,3;0;;0;0;648;1;429;63;55;0;8;23;0;1;;72
736;1;  104;2006;12;346;0;481;2;0;20050501;744;650;577;21;18;0;0;0;3,5;2,7;0;;0;0;744;1;656;63;55;0;8;23;0;1;;0
736;1;  104;2007;1;346;0;481;2;1;20050501;720;650;478;26;22;0;0;0;5,1;3,9;0;;0;0;720;1;543;63;55;0;8;23;0;1;;24
736;1;  104;2007;2;346;0;481;2;0;20050501;672;650;461;20;17;0;0;0;4,2;3,1;0;;0;0;672;1;524;63;55;0;8;23;0;1;;0
736;1;  104;2007;3;346;0;481;2;0;20050501;744;650;500;28;24;0;0;0;5,4;4,1;0;;0;0;744;1;568;63;55;0;8;23;0;1;;0
736;1;  104;2007;4;346;0;481;2;0;20050501;720;650;507;41;35;0;0;0;7,5;5,7;0;;0;0;720;1;576;63;55;0;8;23;0;1;;0
736;1;  104;2007;5;346;0;481;2;1;20050501;648;650;452;46;39;0;0;0;9,2;7,1;0;;0;0;648;1;514;63;55;0;8;23;0;1;;96
736;1;  104;2007;6;346;0;481;2;2;20050501;648;650;452;46;39;0;0;0;9,2;7,1;0;;0;0;648;1;514;63;55;0;8;23;0;1;;72
736;1;  104;2007;7;346;0;481;2;66;20050501;392;650;267;5;4;0;0;0;1,8;1,3;0;;0;0;392;1;303;63;55;0;1;23;0;1;;352
736;1;  104;2007;8;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;1,9;1,4;0;;0;0;0;1;0;63;55;0;1;23;0;1;;744
736;1;  104;2007;9;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;1,9;1,4;0;;0;0;0;1;0;63;55;0;1;23;0;1;;720
736;1;  104;2007;10;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;1,9;1,4;0;;0;0;0;1;0;63;55;0;1;23;0;1;;744
736;1;  104;2007;11;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;1,9;1,4;0;;0;0;0;1;0;63;55;0;1;23;0;1;;720
736;1;  104;2007;12;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;1,9;1,4;0;;0;0;0;1;0;63;55;0;14;1;0;1;;744
736;1;  104;2008;1;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;1,9;1,4;0;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  104;2008;2;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;696
736;1;  104;2008;3;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  104;2008;4;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;720
736;1;  104;2008;5;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  104;2008;6;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;720
736;1;  104;2008;7;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  104;2008;8;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  104;2008;9;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;720
736;1;  104;2008;10;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  104;2008;11;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;720
736;1;  104;2008;12;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  104;2009;1;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  104;2009;2;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;672
736;1;  104;2009;3;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  104;2009;4;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;720
736;1;  104;2009;5;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;;744
736;1;  104;2009;6;346;0;481;2;66;20050501;0;650;0;0;0;0;0;0;0;1,4;1,17;;0;0;0;1;0;63;55;1;13;4;0;1;20090615;344
736;1;  104;2009;6;346;0;481;1;0;20050501;376;650;162;6;5;12;10,71;10,34;3,9;3;1,17;;0;0;376;2;182;63;55;1;3;31;2916;1;20090615;0
736;1;  104;2009;7;346;0;481;1;0;20050501;744;650;458;22;19;17,2;15,49;14,77;4,6;3,6;1,17;;0;0;744;1;515;63;55;1;1;31;8244;1;20090615;0
736;1;  104;2009;8;346;0;481;1;0;20050501;744;650;496;16;14;18,4;16,53;16;3,2;2,5;1,17;;0;0;744;1;557;63;55;1;1;31;8928;1;20090615;0
736;1;  104;2009;9;346;0;481;1;0;20050501;720;650;483;19;16;18,6;16,72;16,1;3,7;2,9;1,17;;0;0;720;1;543;63;55;1;1;31;8694;1;20090615;0
736;1;  104;2009;10;346;0;481;1;0;20050501;744;650;472;21;18;17,68;15,91;15,23;4,3;3,3;1,17;;0;0;744;1;530;63;55;1;1;31;8496;1;20090615;0
736;1;  104;2009;11;346;0;481;1;0;20050501;720;650;480;19;16;18,5;16,62;16;3,8;2,9;1,17;;0;0;720;1;539;63;55;1;1;31;8640;1;20090615;0
736;1;  104;2009;12;346;0;481;1;0;20050501;744;650;405;19;16;15,19;13,65;13,05;4,4;3,4;1,17;;0;0;744;1;454;63;55;1;1;31;7290;1;20090615;0
736;1;  104;2010;1;346;0;481;1;386;20050501;456;650;300;16;14;18,47;16,65;15,81;5,1;3,9;1,17;;0;0;456;1;337;63;55;1;1;1;5400;1;;288
736;1;  104;2010;2;346;0;481;1;386;20050501;0;650;0;0;0;0;0;0;0;3,9;1,17;;0;0;0;1;0;63;55;1;1;1;0;1;;144
736;1;  104;2010;2;346;0;481;1;386;20050501;156;650;98;4;3;17,5;15,71;15,12;3,8;2,9;1,17;;0;0;156;2;110;63;55;1;5;1;1764;1;;12
736;1;  104;2010;2;346;0;481;1;0;20050501;360;650;415;16;14;32;28,76;27,67;3,8;2,9;1,17;;0;0;360;3;466;63;55;1;5;1;7470;1;;0
736;1;  104;2010;3;346;0;481;1;0;20050501;744;650;841;19;16;31;27,73;27,12;2,2;1,7;1,17;;0;0;744;1;945;63;55;1;1;1;15138;1;;0
736;1;  104;2010;4;346;0;481;1;0;20050501;720;650;761;30;26;29,37;26,38;25,37;3,8;3;1,17;;0;0;720;1;855;63;55;1;1;1;13698;1;;0
736;1;  104;2010;5;346;0;481;1;0;20050501;744;650;776;32;27;29;26,05;25,03;3,9;3;1,17;;0;0;744;1;872;63;55;1;1;1;13968;1;;0
736;1;  104;2010;6;346;0;481;1;0;20050501;720;650;625;38;32;24,47;22,08;20,83;5,7;4,4;1,17;;0;0;720;1;702;63;55;1;1;1;11250;1;;0
736;1;  104;2010;7;346;0;481;1;32;20050501;672;650;601;61;52;25,96;23,62;21,45;9,2;7,2;1,17;;0;0;672;1;675;63;55;1;1;1;10818;1;;72
736;1;  104;2010;8;346;0;481;1;2;20050501;696;650;623;39;33;25,28;22,81;21,48;5,8;4,5;1,17;;0;0;696;1;700;63;55;1;1;1;11214;1;;48
736;1;  104;2010;9;346;0;481;1;2;20050501;600;650;468;36;31;22,28;20,17;18,72;7,2;5,6;1,17;;0;0;600;1;526;63;55;1;1;1;8424;1;;120
736;1;  104;2010;10;346;0;481;1;2;20050501;696;650;582;15;13;23;20,61;20,08;2,6;2;1,17;;0;0;696;1;654;63;55;1;1;1;10476;1;;48
736;1;  104;2010;11;346;0;481;1;66;20050501;672;650;603;20;17;24,82;22,27;21,54;3,3;2,5;1,17;;0;0;672;1;678;63;55;1;1;1;10854;1;;48
736;1;  104;2010;12;346;0;481;1;0;20050501;744;650;634;26;22;23,7;21,29;20,46;3,9;3;1,17;;0;0;744;1;712;63;55;1;1;1;11412;1;;0
736;1;  104;2011;1;346;0;481;1;87;20050501;672;650;604;24;21;25;22,45;21,58;3,9;3;1,17;;0;0;672;1;679;63;55;1;1;1;10872;1;;72
736;1;  104;2011;2;346;0;481;1;0;20050501;672;650;604;24;21;25;22,45;21,58;3,9;3;1,17;;0;0;672;1;679;63;55;1;1;1;10872;1;;0
736;1;  104;2011;3;346;0;481;1;35;20050501;672;650;604;25;21;25;22,46;21,58;3,9;3;1,17;;0;0;672;1;679;63;55;1;1;1;10872;1;;72
736;1;  104;2011;4;346;0;481;1;231;20050501;528;650;480;20;17;25,3;22,73;21,84;3,9;3;1,17;;0;0;528;1;540;63;55;1;1;1;8640;1;;192
736;1;  104;2011;5;346;0;481;1;21;20050501;504;650;453;18;16;25;22,46;21,58;3,9;3;1,17;;0;0;504;1;509;63;55;1;1;1;8154;1;;240
736;1;  104;2011;6;346;0;481;1;96;20050501;240;650;216;9;7;25;22,45;21,6;3,8;2,9;1,17;;0;0;240;1;243;63;55;1;1;1;3888;1;;480
736;1;  104;2011;7;346;0;481;1;96;20050501;72;650;65;2;2;25;22,43;21,67;3,4;2,6;1,17;;0;0;72;1;73;63;55;1;1;1;1170;1;;672
736;1;  104;2011;8;346;0;481;2;296;20050501;0;650;0;0;0;0;0;0;0;2,6;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;744
736;1;  104;2011;9;346;0;481;2;296;20050501;0;650;0;0;0;0;0;0;0;2,6;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;720
736;1;  104;2011;10;346;0;481;2;296;20050501;0;650;0;0;0;0;0;0;0;2,6;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;744
736;1;  104;2011;11;346;0;481;2;296;20050501;0;650;0;0;0;0;0;0;0;2,6;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;720
736;1;  104;2011;12;346;0;481;2;296;20050501;0;650;0;0;0;0;0;0;0;2,6;1,17;;0;0;0;1;0;63;55;1;14;1;0;1;;744
736;1;  104;2012;1;346;0;481;1;0;20050501;744;650;665;25;21;24,8;22,26;21,45;3,7;2,8;1,17;;0;0;744;1;747;63;55;1;3;31;11970;1;20120101;0
736;1;  104;2012;2;346;0;481;1;0;20050501;696;650;615;23;20;24,5;22;21,2;3,7;2,8;1,17;;0;0;696;1;691;63;55;1;1;31;11070;1;20120101;0
736;1;  104;2012;3;346;0;481;1;0;20050501;744;650;677;28;24;25,3;22,73;21,84;3,9;3;1,17;;0;0;744;1;761;63;55;1;1;31;12186;1;20120101;0
736;1;  104;2012;4;346;0;481;1;0;20050501;720;650;657;28;24;25,4;22,82;21,9;4;3,1;1,17;;0;0;720;1;738;63;55;1;1;31;11826;1;20120101;0
736;1;  104;2012;5;346;0;481;1;0;20050501;744;650;644;24;20;24;21,54;20,78;3,5;2,7;1,17;;0;0;744;1;724;63;55;1;1;31;11592;1;20120101;0
736;1;  104;2012;6;346;0;481;1;0;20050501;720;650;630;28;24;24,4;21,94;21;4,3;3,3;1,17;;0;0;720;1;708;63;55;1;1;31;11340;1;20120101;0
736;1;  104;2012;7;346;0;481;1;0;20050501;744;650;608;35;30;23;20,74;19,61;5,5;4,2;1,17;;0;0;744;1;683;63;55;1;1;31;10944;1;20120101;0
736;1;  104;2012;8;346;0;481;1;0;20050501;744;650;629;43;37;24;21,68;20,29;6,5;5;1,17;;0;0;744;1;707;63;55;1;1;31;11322;1;20120101;0
736;1;  104;2012;9;346;0;481;1;0;20050501;720;650;669;33;28;26;23,4;22,31;4,7;3,6;1,17;;0;0;720;1;752;63;55;1;1;31;12042;1;20120101;0
736;1;  104;2012;10;346;0;481;1;0;20050501;744;650;599;29;24;22,5;20,25;19,32;4,6;3,5;1,17;;0;0;744;1;673;63;55;1;1;31;10782;1;20120101;0
736;1;  104;2012;11;346;0;481;1;0;20050501;720;650;520;18;16;20;17,95;17,34;3,4;2,6;1,17;;0;0;720;1;584;63;55;1;1;31;9360;1;20120101;0
736;1;  104;2012;12;346;0;481;1;0;20050501;744;650;591;21;18;22;19,74;19,07;3,4;2,6;1,17;;0;0;744;1;664;63;55;1;1;31;10638;1;20120101;0
736;1;  104;2013;1;346;0;481;1;0;20050501;744;650;611;31;27;23;20,71;19,71;4,8;3,7;1,17;;0;0;744;1;687;63;55;1;1;1;10998;1;;0
736;1;  104;2013;2;346;0;481;1;0;20050501;672;650;560;17;15;23;20,62;20;3;2,3;1,17;;0;0;672;1;629;63;55;1;1;1;10080;1;;0
736;1;  104;2013;3;346;0;481;1;87;20050501;672;650;557;21;18;23;20,65;19,9;3,7;2,8;1,17;;0;0;672;1;626;63;55;1;1;1;10026;1;;72
736;1;  104;2013;4;346;0;481;1;0;20050501;720;650;585;38;32;23;20,77;19,51;6,1;4,7;1,17;;0;0;720;1;658;63;55;1;1;1;10530;1;;0
736;1;  104;2013;5;346;0;481;1;21;20050501;696;650;560;44;38;23;20,84;19,32;7,2;5,6;1,17;;0;0;696;1;630;63;55;1;1;1;10080;1;;48
736;1;  104;2013;6;346;0;481;1;0;20050501;720;650;571;32;28;22,3;20,11;19,04;5,3;4,1;1,17;;0;0;720;1;642;63;55;1;1;1;10278;1;;0
736;1;  104;2013;7;346;0;481;1;0;20050501;744;650;561;24;20;21;18,87;18,11;4;3,1;1,17;;0;0;744;1;631;63;55;1;1;1;10098;1;;0
736;1;  104;2013;8;346;0;481;1;0;20050501;744;650;559;27;23;21;18,9;18,04;4,6;3,5;1,17;;0;0;744;1;628;63;55;1;1;1;10062;1;;0
736;1;  104;2013;9;346;0;481;1;2;20050501;696;650;523;25;21;21;18,89;18,03;4,6;3,5;1,17;;0;0;696;1;588;63;55;1;1;1;9414;1;;24
736;1;  104;2013;10;346;0;481;1;0;20050501;744;650;624;33;28;23,5;21,17;20,12;4,9;3,8;1,17;;0;0;744;1;701;63;55;1;1;1;11232;1;;0
736;1;  104;2013;11;346;0;481;1;0;20050501;720;650;561;35;30;22;19,86;18,7;5,8;4,5;1,17;;0;0;720;1;630;63;55;1;1;1;10098;1;;0
736;1;  104;2013;12;346;0;481;1;66;20050501;696;650;548;26;22;22;19,8;18,9;4,6;3,5;1,17;;0;0;696;1;616;63;55;1;1;1;9864;1;;48
736;1;  104;2014;1;346;0;481;1;66;20050501;672;650;507;21;18;21;18,87;18,11;4;3,1;1,17;;0;0;672;1;570;63;55;1;1;1;9126;1;;72
736;1;  104;2014;2;346;0;481;1;0;20050501;672;650;456;23;20;19;17,11;16,29;4,8;3,7;1,17;;0;0;672;1;512;63;55;1;1;1;8208;1;;0
736;1;  104;2014;3;346;0;481;1;66;20050501;696;650;523;25;21;21;18,9;18,04;4,6;3,5;1,17;;0;0;696;1;588;63;55;1;1;1;9414;1;;48
736;1;  104;2014;4;346;0;481;1;231;20050501;648;650;487;23;20;21;18,89;18,03;4,6;3,5;1,17;;0;0;648;1;547;63;55;1;1;1;8766;1;;72
736;1;  104;2014;5;346;0;481;1;66;20050501;648;650;487;23;20;21;18,89;18,04;4,6;3,5;1,17;;0;0;648;1;547;63;55;1;1;1;8766;1;;96
736;1;  104;2014;6;346;0;481;1;268;20050501;144;650;107;6;5;21;18,94;17,88;5,6;4,3;1,17;;0;0;144;1;121;63;55;1;1;1;1926;1;;384
736;1;  104;2014;6;346;0;481;1;0;20050501;192;577;232;14;12;34;30,67;28,96;5,6;4,3;1,17;;0;0;192;2;260;62;55;1;2;1;4176;1;;0
736;1;  104;2014;7;346;0;481;1;21;20050501;648;577;754;50;43;33;29,8;27,93;6,3;4,9;1,17;;0;0;648;1;847;62;55;1;1;1;13572;1;;96
736;1;  104;2014;8;346;0;481;1;21;20050501;672;577;726;60;52;31;28,09;25,93;7,7;6;1,17;;0;0;672;1;816;62;55;1;1;1;13068;1;;72
736;1;  104;2014;9;346;0;481;1;66;20050501;624;577;653;54;46;30;27,19;25,12;7,6;5,9;1,17;;0;0;624;1;734;62;55;1;1;1;11754;1;;96
736;1;  104;2014;10;346;0;481;1;21;20050501;696;577;736;51;44;30;27,13;25,37;6,5;5;1,17;;0;0;696;1;827;62;55;1;1;1;13248;1;;48
736;1;  104;2014;11;346;0;481;1;225;20050501;624;577;660;45;38;30;27,12;25,39;6,3;4,9;1,17;;0;0;624;1;742;62;55;1;1;1;11880;1;;96
736;1;  104;2014;12;346;0;481;1;407;20050501;360;577;383;23;20;30;27,07;25,53;5,7;4,4;1,17;;0;0;360;1;430;62;55;1;1;1;6894;1;;288
736;1;  104;2014;12;346;0;481;1;0;20050501;96;327;153;9;8;45;40,6;38,29;5,7;4,4;1,17;;0;0;96;2;172;62;55;1;4;1;2754;1;;0
736;1;  104;2015;1;346;0;481;1;66;20050501;624;327;765;58;50;35;31,68;29,44;7,1;5,5;1,17;;0;0;624;1;860;62;55;1;1;1;13770;1;;120
736;1;  104;2015;2;346;0;481;1;66;20050501;576;327;688;78;67;35;31,92;28,66;10,3;8;1,17;;0;0;576;1;773;62;55;1;1;1;12384;1;;96
736;1;  104;2015;3;346;0;481;1;66;20050501;672;327;680;88;75;30;27,45;24,3;11,5;9;1,17;;0;0;672;1;764;62;55;1;1;1;12240;1;;72
736;1;  104;2015;4;346;0;481;1;231;20050501;648;327;634;83;70;29;26,54;23,48;11,5;9;1,17;;0;0;648;1;713;62;55;1;1;1;11412;1;;72
736;1;  104;2015;5;346;0;481;1;66;20050501;696;327;705;91;78;30;27,44;24,3;11,5;9;1,17;;0;0;696;1;792;62;55;1;1;1;12690;1;;48
736;1;  104;2015;6;346;0;481;1;0;20050501;720;327;704;92;78;29;26,53;23,48;11,5;9;1,17;;0;0;720;1;791;62;55;1;1;1;12672;1;;0
736;1;  104;2015;7;346;0;481;1;0;20050501;744;327;778;101;86;31;28,35;25,1;11,5;9;1,17;;0;0;744;1;874;62;55;1;1;1;14004;1;;0
736;1;  104;2015;8;346;0;481;1;0;20050501;744;327;770;113;96;31;28,46;24,83;12,8;10;1,17;;0;0;744;1;865;62;55;1;1;1;13860;1;;0
736;1;  104;2015;9;346;0;481;1;0;20050501;720;327;745;109;93;31;28,45;24,83;12,8;10;1,17;;0;0;720;1;837;62;55;1;1;1;13410;1;;0
736;1;  104;2015;10;346;0;481;1;0;20050501;744;327;770;112;96;31;28,44;24,83;12,8;10;1,17;;0;0;744;1;865;62;55;1;1;1;13860;1;;0
736;1;  104;2015;11;346;0;481;1;0;20050501;720;327;745;108;92;31;28,43;24,83;12,8;10;1,17;;0;0;720;1;837;62;55;1;1;1;13410;1;;0
